 

stn;time;prestas0;qprestas0
LUZ;202407250840;963.4;4
LUZ;202407250850;963.3;4
LUZ;202407250900;963.2;4
LUZ;202407250910;963.2;4
LUZ;202407250920;963.1;4
LUZ;202407250930;963.1;4
LUZ;202407250940;963.0;4
LUZ;202407250950;962.9;4
LUZ;202407251000;962.8;4
LUZ;202407251010;962.7;4
LUZ;202407251020;962.7;4
LUZ;202407251030;962.7;4
LUZ;202407251040;962.7;4
LUZ;202407251050;962.6;4
LUZ;202407251100;962.5;4
LUZ;202407251110;962.4;4
LUZ;202407251120;962.2;4
LUZ;202407251130;962.2;4
LUZ;202407251140;962.1;4
LUZ;202407251150;962.0;4
LUZ;202407251200;962.0;4
LUZ;202407251210;961.9;4
LUZ;202407251220;961.8;4
LUZ;202407251230;961.7;4
LUZ;202407251240;961.5;4
LUZ;202407251250;961.5;4
LUZ;202407251300;961.4;4
LUZ;202407251310;961.2;4
LUZ;202407251320;961.2;4
LUZ;202407251330;961.1;4
LUZ;202407251340;961.0;4
LUZ;202407251350;961.0;4
LUZ;202407251400;960.8;4
LUZ;202407251410;960.8;4
LUZ;202407251420;960.7;4
LUZ;202407251430;960.7;4
LUZ;202407251440;960.6;4
LUZ;202407251450;960.6;4
LUZ;202407251500;960.5;4
LUZ;202407251510;960.5;4
LUZ;202407251520;960.4;4
LUZ;202407251530;960.4;4
LUZ;202407251540;960.3;4
LUZ;202407251550;960.4;4
LUZ;202407251600;960.3;4
LUZ;202407251610;960.3;4
LUZ;202407251620;960.2;4
LUZ;202407251630;960.3;4
LUZ;202407251640;960.3;4
LUZ;202407251650;960.2;4
LUZ;202407251700;960.2;4
LUZ;202407251710;960.1;4
LUZ;202407251720;960.1;4
LUZ;202407251730;960.3;4
LUZ;202407251740;960.3;4
LUZ;202407251750;960.3;4
LUZ;202407251800;960.4;4
LUZ;202407251810;960.5;4
LUZ;202407251820;960.4;4
LUZ;202407251830;960.5;4
LUZ;202407251840;960.5;4
LUZ;202407251850;960.5;4
LUZ;202407251900;960.5;4
LUZ;202407251910;960.6;4
LUZ;202407251920;960.7;4
LUZ;202407251930;960.8;4
LUZ;202407251940;960.9;4
LUZ;202407251950;960.9;4
LUZ;202407252000;960.9;4
LUZ;202407252010;960.9;4
LUZ;202407252020;960.8;4
LUZ;202407252030;960.9;4
LUZ;202407252040;960.9;4
LUZ;202407252050;960.9;4
LUZ;202407252100;960.8;4
LUZ;202407252110;960.7;4
LUZ;202407252120;960.7;4
LUZ;202407252130;960.7;4
LUZ;202407252140;960.7;4
LUZ;202407252150;960.7;4
LUZ;202407252200;960.7;4
LUZ;202407252210;960.7;4
LUZ;202407252220;960.8;4
LUZ;202407252230;960.8;4
LUZ;202407252240;960.8;4
LUZ;202407252250;960.9;4
LUZ;202407252300;960.8;4
LUZ;202407252310;960.8;4
LUZ;202407252320;960.9;4
LUZ;202407252330;960.8;4
LUZ;202407252340;960.8;4
LUZ;202407252350;960.8;4
LUZ;202407260000;960.8;4
LUZ;202407260010;960.8;4
LUZ;202407260020;960.9;4
LUZ;202407260030;960.9;4
LUZ;202407260040;960.9;4
LUZ;202407260050;960.8;4
LUZ;202407260100;960.8;4
LUZ;202407260110;960.8;4
LUZ;202407260120;960.8;4
LUZ;202407260130;960.8;4
LUZ;202407260140;960.7;4
LUZ;202407260150;960.6;4
LUZ;202407260200;960.5;4
LUZ;202407260210;960.4;4
LUZ;202407260220;960.4;4
LUZ;202407260230;960.4;4
LUZ;202407260240;960.3;4
LUZ;202407260250;960.3;4
LUZ;202407260300;960.3;4
LUZ;202407260310;960.3;4
LUZ;202407260320;960.3;4
LUZ;202407260330;960.4;4
LUZ;202407260340;960.4;4
LUZ;202407260350;960.5;4
LUZ;202407260400;960.5;4
LUZ;202407260410;960.5;4
LUZ;202407260420;960.6;4
LUZ;202407260430;960.6;4
LUZ;202407260440;960.6;4
LUZ;202407260450;960.6;4
LUZ;202407260500;960.7;4
LUZ;202407260510;960.7;4
LUZ;202407260520;960.8;4
LUZ;202407260530;960.8;4
LUZ;202407260540;960.9;4
LUZ;202407260550;961.0;4
LUZ;202407260600;961.1;4
LUZ;202407260610;961.1;4
LUZ;202407260620;961.1;4
LUZ;202407260630;961.1;4
LUZ;202407260640;961.2;4
LUZ;202407260650;961.1;4
LUZ;202407260700;961.2;4
LUZ;202407260710;961.2;4
LUZ;202407260720;961.3;4
LUZ;202407260730;961.3;4
LUZ;202407260740;961.4;4
LUZ;202407260750;961.5;4
LUZ;202407260800;961.5;4
LUZ;202407260810;961.6;4
LUZ;202407260820;961.6;4
LUZ;202407260830;961.7;4
LUZ;202407260840;961.7;4
LUZ;202407260850;961.7;4
LUZ;202407260900;961.7;4
LUZ;202407260910;961.7;4
LUZ;202407260920;961.7;4
LUZ;202407260930;961.7;4
LUZ;202407260940;961.7;4
LUZ;202407260950;961.7;4
LUZ;202407261000;961.7;4
LUZ;202407261010;961.7;4
LUZ;202407261020;961.7;4
LUZ;202407261030;961.6;4
LUZ;202407261040;961.5;4
LUZ;202407261050;961.4;4
LUZ;202407261100;961.4;4
LUZ;202407261110;961.3;4
LUZ;202407261120;961.3;4
LUZ;202407261130;961.3;4
LUZ;202407261140;961.3;4
LUZ;202407261150;961.2;4
LUZ;202407261200;961.2;4
LUZ;202407261210;961.2;4
LUZ;202407261220;961.2;4
LUZ;202407261230;961.1;4
LUZ;202407261240;961.1;4
LUZ;202407261250;961.1;4
LUZ;202407261300;961.1;4
LUZ;202407261310;961.0;4
LUZ;202407261320;961.0;4
LUZ;202407261330;961.0;4
LUZ;202407261340;960.9;4
LUZ;202407261350;960.8;4
LUZ;202407261400;960.8;4
LUZ;202407261410;960.7;4
LUZ;202407261420;960.7;4
LUZ;202407261430;960.7;4
LUZ;202407261440;960.7;4
LUZ;202407261450;960.6;4
LUZ;202407261500;960.6;4
LUZ;202407261510;960.6;4
LUZ;202407261520;960.6;4
LUZ;202407261530;960.6;4
LUZ;202407261540;960.5;4
LUZ;202407261550;960.5;4
LUZ;202407261600;960.5;4
LUZ;202407261610;960.4;4
LUZ;202407261620;960.4;4
LUZ;202407261630;960.3;4
LUZ;202407261640;960.3;4
LUZ;202407261650;960.3;4
LUZ;202407261700;960.3;4
LUZ;202407261710;960.3;4
LUZ;202407261720;960.3;4
LUZ;202407261730;960.4;4
LUZ;202407261740;960.4;4
LUZ;202407261750;960.5;4
LUZ;202407261800;960.6;4
LUZ;202407261810;960.6;4
LUZ;202407261820;960.6;4
LUZ;202407261830;960.7;4
LUZ;202407261840;960.8;4
LUZ;202407261850;960.9;4
LUZ;202407261900;960.9;4
LUZ;202407261910;961.0;4
LUZ;202407261920;961.0;4
LUZ;202407261930;961.1;4
LUZ;202407261940;961.1;4
LUZ;202407261950;961.1;4
LUZ;202407262000;961.1;4
LUZ;202407262010;961.2;4
LUZ;202407262020;961.2;4
LUZ;202407262030;961.2;4
LUZ;202407262040;961.3;4
LUZ;202407262050;961.4;4
LUZ;202407262100;961.5;4
LUZ;202407262110;961.6;4
LUZ;202407262120;961.6;4
LUZ;202407262130;961.6;4
LUZ;202407262140;961.6;4
LUZ;202407262150;961.6;4
LUZ;202407262200;961.7;4
LUZ;202407262210;961.7;4
LUZ;202407262220;961.6;4
LUZ;202407262230;961.7;4
LUZ;202407262240;961.6;4
LUZ;202407262250;961.5;4
LUZ;202407262300;961.5;4
LUZ;202407262310;961.5;4
LUZ;202407262320;961.4;4
LUZ;202407262330;961.4;4
LUZ;202407262340;961.4;4
LUZ;202407262350;961.4;4
LUZ;202407270000;961.4;4
LUZ;202407270010;961.3;4
LUZ;202407270020;961.4;4
LUZ;202407270030;961.4;4
LUZ;202407270040;961.5;4
LUZ;202407270050;961.5;4
LUZ;202407270100;961.5;4
LUZ;202407270110;961.6;4
LUZ;202407270120;961.6;4
LUZ;202407270130;961.5;4
LUZ;202407270140;961.5;4
LUZ;202407270150;961.5;4
LUZ;202407270200;961.5;4
LUZ;202407270210;961.5;4
LUZ;202407270220;961.4;4
LUZ;202407270230;961.5;4
LUZ;202407270240;961.5;4
LUZ;202407270250;961.5;4
LUZ;202407270300;961.5;4
LUZ;202407270310;961.6;4
LUZ;202407270320;961.8;4
LUZ;202407270330;961.8;4
LUZ;202407270340;961.8;4
LUZ;202407270350;961.8;4
LUZ;202407270400;961.9;4
LUZ;202407270410;962.0;4
LUZ;202407270420;962.1;4
LUZ;202407270430;962.2;4
LUZ;202407270440;962.3;4
LUZ;202407270450;962.3;4
LUZ;202407270500;962.4;4
LUZ;202407270510;962.4;4
LUZ;202407270520;962.5;4
LUZ;202407270530;962.5;4
LUZ;202407270540;962.4;4
LUZ;202407270550;962.4;4
LUZ;202407270600;962.4;4
LUZ;202407270610;962.4;4
LUZ;202407270620;962.4;4
LUZ;202407270630;962.5;4
LUZ;202407270640;962.5;4
LUZ;202407270650;962.6;4
LUZ;202407270700;962.7;4
LUZ;202407270710;962.8;4
LUZ;202407270720;962.9;4
LUZ;202407270730;962.9;4
LUZ;202407270740;962.9;4
LUZ;202407270750;962.9;4
LUZ;202407270800;962.9;4
LUZ;202407270810;962.8;4
LUZ;202407270820;962.8;4
LUZ;202407270830;962.8;4
LUZ;202407270840;962.8;4
LUZ;202407270850;962.7;4
LUZ;202407270900;962.6;4
LUZ;202407270910;962.6;4
LUZ;202407270920;962.6;4
LUZ;202407270930;962.6;4
LUZ;202407270940;962.5;4
LUZ;202407270950;962.5;4
LUZ;202407271000;962.4;4
LUZ;202407271010;962.4;4
LUZ;202407271020;962.4;4
LUZ;202407271030;962.3;4
LUZ;202407271040;962.2;4
LUZ;202407271050;962.2;4
LUZ;202407271100;962.2;4
LUZ;202407271110;962.2;4
LUZ;202407271120;962.1;4
LUZ;202407271130;962.0;4
LUZ;202407271140;961.9;4
LUZ;202407271150;961.9;4
LUZ;202407271200;961.9;4
LUZ;202407271210;961.9;4
LUZ;202407271220;962.0;4
LUZ;202407271230;962.0;4
LUZ;202407271240;961.9;4
LUZ;202407271250;962.0;4
LUZ;202407271300;961.9;4
LUZ;202407271310;961.8;4
LUZ;202407271320;961.8;4
LUZ;202407271330;961.8;4
LUZ;202407271340;961.6;4
LUZ;202407271350;961.6;4
LUZ;202407271400;961.6;4
LUZ;202407271410;961.7;4
LUZ;202407271420;961.8;4
LUZ;202407271430;961.9;4
LUZ;202407271440;962.1;4
LUZ;202407271450;962.3;4
LUZ;202407271500;962.3;4
LUZ;202407271510;962.2;4
LUZ;202407271520;962.0;4
LUZ;202407271530;961.9;4
LUZ;202407271540;961.9;4
LUZ;202407271550;962.0;4
LUZ;202407271600;962.2;4
LUZ;202407271610;962.3;4
LUZ;202407271620;962.4;4
LUZ;202407271630;962.6;4
LUZ;202407271640;962.7;4
LUZ;202407271650;962.9;4
LUZ;202407271700;962.9;4
LUZ;202407271710;962.9;4
LUZ;202407271720;962.6;4
LUZ;202407271730;962.5;4
LUZ;202407271740;962.6;4
LUZ;202407271750;962.8;4
LUZ;202407271800;962.9;4
LUZ;202407271810;963.0;4
LUZ;202407271820;962.9;4
LUZ;202407271830;962.9;4
LUZ;202407271840;962.7;4
LUZ;202407271850;962.6;4
LUZ;202407271900;962.7;4
LUZ;202407271910;962.7;4
LUZ;202407271920;962.7;4
LUZ;202407271930;962.9;4
LUZ;202407271940;963.1;4
LUZ;202407271950;963.4;4
LUZ;202407272000;963.7;4
LUZ;202407272010;964.0;4
LUZ;202407272020;964.1;4
LUZ;202407272030;964.3;4
LUZ;202407272040;964.6;4
LUZ;202407272050;964.6;4
LUZ;202407272100;964.5;4
LUZ;202407272110;964.5;4
LUZ;202407272120;964.4;4
LUZ;202407272130;964.5;4
LUZ;202407272140;964.5;4
LUZ;202407272150;964.6;4
LUZ;202407272200;964.7;4
LUZ;202407272210;964.8;4
LUZ;202407272220;964.9;4
LUZ;202407272230;965.0;4
LUZ;202407272240;965.0;4
LUZ;202407272250;965.2;4
LUZ;202407272300;965.3;4
LUZ;202407272310;965.3;4
LUZ;202407272320;965.5;4
LUZ;202407272330;965.6;4
LUZ;202407272340;965.7;4
LUZ;202407272350;965.8;4
LUZ;202407280000;966.0;4
LUZ;202407280010;966.1;4
LUZ;202407280020;966.3;4
LUZ;202407280030;966.5;4
LUZ;202407280040;966.5;4
LUZ;202407280050;966.5;4
LUZ;202407280100;966.6;4
LUZ;202407280110;966.7;4
LUZ;202407280120;966.6;4
LUZ;202407280130;966.6;4
LUZ;202407280140;966.7;4
LUZ;202407280150;966.8;4
LUZ;202407280200;966.9;4
LUZ;202407280210;967.0;4
LUZ;202407280220;967.1;4
LUZ;202407280230;967.1;4
LUZ;202407280240;967.2;4
LUZ;202407280250;967.4;4
LUZ;202407280300;967.5;4
LUZ;202407280310;967.6;4
LUZ;202407280320;967.7;4
LUZ;202407280330;967.8;4
LUZ;202407280340;967.9;4
LUZ;202407280350;968.2;4
LUZ;202407280400;968.4;4
LUZ;202407280410;968.4;4
LUZ;202407280420;968.6;4
LUZ;202407280430;968.8;4
LUZ;202407280440;969.0;4
LUZ;202407280450;969.2;4
LUZ;202407280500;969.4;4
LUZ;202407280510;969.5;4
LUZ;202407280520;969.7;4
LUZ;202407280530;969.7;4
LUZ;202407280540;969.9;4
LUZ;202407280550;970.0;4
LUZ;202407280600;970.1;4
LUZ;202407280610;970.2;4
LUZ;202407280620;970.3;4
LUZ;202407280630;970.5;4
LUZ;202407280640;970.7;4
LUZ;202407280650;970.8;4
LUZ;202407280700;970.9;4
LUZ;202407280710;971.0;4
LUZ;202407280720;971.1;4
LUZ;202407280730;971.3;4
LUZ;202407280740;971.3;4
LUZ;202407280750;971.3;4
LUZ;202407280800;971.4;4
LUZ;202407280810;971.4;4
LUZ;202407280820;971.5;4
LUZ;202407280830;971.6;4
LUZ;202407280840;971.7;4
LUZ;202407280850;971.7;4
LUZ;202407280900;971.7;4
LUZ;202407280910;971.7;4
LUZ;202407280920;971.8;4
LUZ;202407280930;971.9;4
LUZ;202407280940;972.0;4
LUZ;202407280950;972.1;4
LUZ;202407281000;972.1;4
LUZ;202407281010;972.1;4
LUZ;202407281020;972.1;4
LUZ;202407281030;972.1;4
LUZ;202407281040;972.1;4
LUZ;202407281050;972.1;4
LUZ;202407281100;972.1;4
LUZ;202407281110;972.0;4
LUZ;202407281120;972.1;4
LUZ;202407281130;972.0;4
LUZ;202407281140;972.0;4
LUZ;202407281150;972.0;4
LUZ;202407281200;971.9;4
LUZ;202407281210;971.9;4
LUZ;202407281220;971.9;4
LUZ;202407281230;971.9;4
LUZ;202407281240;971.9;4
LUZ;202407281250;971.8;4
LUZ;202407281300;971.9;4
LUZ;202407281310;971.8;4
LUZ;202407281320;971.8;4
LUZ;202407281330;971.7;4
LUZ;202407281340;971.7;4
LUZ;202407281350;971.6;4
LUZ;202407281400;971.5;4
LUZ;202407281410;971.4;4
LUZ;202407281420;971.3;4
LUZ;202407281430;971.3;4
LUZ;202407281440;971.2;4
LUZ;202407281450;971.2;4
LUZ;202407281500;971.2;4
LUZ;202407281510;971.1;4
LUZ;202407281520;971.1;4
LUZ;202407281530;971.1;4
LUZ;202407281540;971.0;4
LUZ;202407281550;970.8;4
LUZ;202407281600;970.7;4
LUZ;202407281610;970.5;4
LUZ;202407281620;970.4;4
LUZ;202407281630;970.4;4
LUZ;202407281640;970.4;4
LUZ;202407281650;970.3;4
LUZ;202407281700;970.2;4
LUZ;202407281710;970.2;4
LUZ;202407281720;970.1;4
LUZ;202407281730;970.1;4
LUZ;202407281740;970.2;4
LUZ;202407281750;970.1;4
LUZ;202407281800;970.1;4
LUZ;202407281810;970.1;4
LUZ;202407281820;970.1;4
LUZ;202407281830;970.1;4
LUZ;202407281840;970.0;4
LUZ;202407281850;969.9;4
LUZ;202407281900;970.0;4
LUZ;202407281910;969.9;4
LUZ;202407281920;970.0;4
LUZ;202407281930;970.0;4
LUZ;202407281940;970.1;4
LUZ;202407281950;970.2;4
LUZ;202407282000;970.3;4
LUZ;202407282010;970.4;4
LUZ;202407282020;970.4;4
LUZ;202407282030;970.4;4
LUZ;202407282040;970.4;4
LUZ;202407282050;970.5;4
LUZ;202407282100;970.5;4
LUZ;202407282110;970.5;4
LUZ;202407282120;970.5;4
LUZ;202407282130;970.5;4
LUZ;202407282140;970.4;4
LUZ;202407282150;970.4;4
LUZ;202407282200;970.3;4
LUZ;202407282210;970.3;4
LUZ;202407282220;970.2;4
LUZ;202407282230;970.2;4
LUZ;202407282240;970.2;4
LUZ;202407282250;970.2;4
LUZ;202407282300;970.2;4
LUZ;202407282310;970.1;4
LUZ;202407282320;970.2;4
LUZ;202407282330;970.1;4
LUZ;202407282340;970.1;4
LUZ;202407282350;970.0;4
LUZ;202407290000;969.9;4
LUZ;202407290010;969.9;4
LUZ;202407290020;969.8;4
LUZ;202407290030;969.8;4
LUZ;202407290040;969.8;4
LUZ;202407290050;969.8;4
LUZ;202407290100;969.8;4
LUZ;202407290110;969.8;4
LUZ;202407290120;969.7;4
LUZ;202407290130;969.7;4
LUZ;202407290140;969.7;4
LUZ;202407290150;969.7;4
LUZ;202407290200;969.8;4
LUZ;202407290210;969.8;4
LUZ;202407290220;969.7;4
LUZ;202407290230;969.6;4
LUZ;202407290240;969.6;4
LUZ;202407290250;969.7;4
LUZ;202407290300;969.7;4
LUZ;202407290310;969.8;4
LUZ;202407290320;969.9;4
LUZ;202407290330;970.0;4
LUZ;202407290340;970.1;4
LUZ;202407290350;970.1;4
LUZ;202407290400;970.2;4
LUZ;202407290410;970.1;4
LUZ;202407290420;970.2;4
LUZ;202407290430;970.2;4
LUZ;202407290440;970.2;4
LUZ;202407290450;970.2;4
LUZ;202407290500;970.2;4
LUZ;202407290510;970.1;4
LUZ;202407290520;970.1;4
LUZ;202407290530;970.0;4
LUZ;202407290540;970.0;4
LUZ;202407290550;969.9;4
LUZ;202407290600;969.9;4
LUZ;202407290610;969.9;4
LUZ;202407290620;969.9;4
LUZ;202407290630;969.9;4
LUZ;202407290640;969.9;4
LUZ;202407290650;970.0;4
LUZ;202407290700;969.9;4
LUZ;202407290710;969.8;4
LUZ;202407290720;969.8;4
LUZ;202407290730;969.7;4
LUZ;202407290740;969.7;4
LUZ;202407290750;969.7;4
LUZ;202407290800;969.6;4
LUZ;202407290810;969.7;4
LUZ;202407290820;969.7;4
LUZ;202407290830;969.6;4
LUZ;202407290840;969.6;4
LUZ;202407290850;969.5;4
LUZ;202407290900;969.5;4
LUZ;202407290910;969.5;4
LUZ;202407290920;969.4;4
LUZ;202407290930;969.4;4
LUZ;202407290940;969.4;4
LUZ;202407290950;969.4;4
LUZ;202407291000;969.4;4
LUZ;202407291010;969.4;4
LUZ;202407291020;969.5;4
LUZ;202407291030;969.4;4
LUZ;202407291040;969.4;4
LUZ;202407291050;969.3;4
LUZ;202407291100;969.2;4
LUZ;202407291110;969.1;4
LUZ;202407291120;969.0;4
LUZ;202407291130;968.9;4
LUZ;202407291140;968.9;4
LUZ;202407291150;968.8;4
LUZ;202407291200;968.8;4
LUZ;202407291210;968.7;4
LUZ;202407291220;968.6;4
LUZ;202407291230;968.5;4
LUZ;202407291240;968.5;4
LUZ;202407291250;968.4;4
LUZ;202407291300;968.3;4
LUZ;202407291310;968.3;4
LUZ;202407291320;968.2;4
LUZ;202407291330;968.1;4
LUZ;202407291340;968.0;4
LUZ;202407291350;968.0;4
LUZ;202407291400;967.9;4
LUZ;202407291410;967.8;4
LUZ;202407291420;967.7;4
LUZ;202407291430;967.7;4
LUZ;202407291440;967.7;4
LUZ;202407291450;967.6;4
LUZ;202407291500;967.5;4
LUZ;202407291510;967.5;4
LUZ;202407291520;967.4;4
LUZ;202407291530;967.4;4
LUZ;202407291540;967.4;4
LUZ;202407291550;967.3;4
LUZ;202407291600;967.3;4
LUZ;202407291610;967.3;4
LUZ;202407291620;967.2;4
LUZ;202407291630;967.2;4
LUZ;202407291640;967.2;4
LUZ;202407291650;967.2;4
LUZ;202407291700;967.1;4
LUZ;202407291710;967.1;4
LUZ;202407291720;967.0;4
LUZ;202407291730;966.9;4
LUZ;202407291740;966.9;4
LUZ;202407291750;966.9;4
LUZ;202407291800;966.9;4
LUZ;202407291810;966.8;4
LUZ;202407291820;966.8;4
LUZ;202407291830;966.8;4
LUZ;202407291840;966.8;4
LUZ;202407291850;966.8;4
LUZ;202407291900;966.8;4
LUZ;202407291910;966.8;4
LUZ;202407291920;966.9;4
LUZ;202407291930;966.9;4
LUZ;202407291940;967.0;4
LUZ;202407291950;967.1;4
LUZ;202407292000;967.2;4
LUZ;202407292010;967.2;4
LUZ;202407292020;967.3;4
LUZ;202407292030;967.3;4
LUZ;202407292040;967.2;4
LUZ;202407292050;967.2;4
LUZ;202407292100;967.2;4
LUZ;202407292110;967.2;4
LUZ;202407292120;967.2;4
LUZ;202407292130;967.3;4
LUZ;202407292140;967.3;4
LUZ;202407292150;967.3;4
LUZ;202407292200;967.3;4
LUZ;202407292210;967.3;4
LUZ;202407292220;967.3;4
LUZ;202407292230;967.2;4
LUZ;202407292240;967.1;4
LUZ;202407292250;967.1;4
LUZ;202407292300;967.1;4
LUZ;202407292310;967.2;4
LUZ;202407292320;967.1;4
LUZ;202407292330;967.1;4
LUZ;202407292340;967.1;4
LUZ;202407292350;967.0;4
LUZ;202407300000;967.0;4
LUZ;202407300010;966.9;4
LUZ;202407300020;966.9;4
LUZ;202407300030;966.9;4
LUZ;202407300040;966.9;4
LUZ;202407300050;966.9;4
LUZ;202407300100;966.9;4
LUZ;202407300110;966.9;4
LUZ;202407300120;966.9;4
LUZ;202407300130;966.9;4
LUZ;202407300140;966.9;4
LUZ;202407300150;966.8;4
LUZ;202407300200;966.7;4
LUZ;202407300210;966.6;4
LUZ;202407300220;966.6;4
LUZ;202407300230;966.5;4
LUZ;202407300240;966.4;4
LUZ;202407300250;966.4;4
LUZ;202407300300;966.4;4
LUZ;202407300310;966.4;4
LUZ;202407300320;966.4;4
LUZ;202407300330;966.3;4
LUZ;202407300340;966.3;4
LUZ;202407300350;966.3;4
LUZ;202407300400;966.3;4
LUZ;202407300410;966.3;4
LUZ;202407300420;966.3;4
LUZ;202407300430;966.3;4
LUZ;202407300440;966.4;4
LUZ;202407300450;966.4;4
LUZ;202407300500;966.4;4
LUZ;202407300510;966.3;4
LUZ;202407300520;966.3;4
LUZ;202407300530;966.4;4
LUZ;202407300540;966.6;4
LUZ;202407300550;966.6;4
LUZ;202407300600;966.7;4
LUZ;202407300610;966.7;4
LUZ;202407300620;966.7;4
LUZ;202407300630;966.7;4
LUZ;202407300640;966.7;4
LUZ;202407300650;966.7;4
LUZ;202407300700;966.8;4
LUZ;202407300710;966.7;4
LUZ;202407300720;966.7;4
LUZ;202407300730;966.6;4
LUZ;202407300740;966.5;4
LUZ;202407300750;966.4;4
LUZ;202407300800;966.4;4
LUZ;202407300810;966.3;4
LUZ;202407300820;966.3;4
LUZ;202407300830;966.2;4
LUZ;202407300840;966.2;4
LUZ;202407300850;966.1;4
LUZ;202407300900;966.1;4
LUZ;202407300910;966.1;4
LUZ;202407300920;966.1;4
LUZ;202407300930;966.1;4
LUZ;202407300940;966.0;4
LUZ;202407300950;966.0;4
LUZ;202407301000;965.9;4
LUZ;202407301010;965.9;4
LUZ;202407301020;965.8;4
LUZ;202407301030;965.7;4
LUZ;202407301040;965.7;4
LUZ;202407301050;965.6;4
LUZ;202407301100;965.5;4
LUZ;202407301110;965.5;4
LUZ;202407301120;965.5;4
LUZ;202407301130;965.4;4
LUZ;202407301140;965.4;4
LUZ;202407301150;965.4;4
LUZ;202407301200;965.2;4
LUZ;202407301210;965.2;4
LUZ;202407301220;965.1;4
LUZ;202407301230;965.0;4
LUZ;202407301240;964.9;4
LUZ;202407301250;964.8;4
LUZ;202407301300;964.7;4
LUZ;202407301310;964.6;4
LUZ;202407301320;964.5;4
LUZ;202407301330;964.4;4
LUZ;202407301340;964.3;4
LUZ;202407301350;964.3;4
LUZ;202407301400;964.3;4
LUZ;202407301410;964.3;4
LUZ;202407301420;964.2;4
LUZ;202407301430;964.2;4
LUZ;202407301440;964.1;4
LUZ;202407301450;964.1;4
LUZ;202407301500;963.9;4
LUZ;202407301510;963.9;4
LUZ;202407301520;963.8;4
LUZ;202407301530;963.7;4
LUZ;202407301540;963.5;4
LUZ;202407301550;963.4;4
LUZ;202407301600;963.4;4
LUZ;202407301610;963.4;4
LUZ;202407301620;963.3;4
LUZ;202407301630;963.3;4
LUZ;202407301640;963.2;4
LUZ;202407301650;963.2;4
LUZ;202407301700;963.1;4
LUZ;202407301710;963.1;4
LUZ;202407301720;963.0;4
LUZ;202407301730;963.1;4
LUZ;202407301740;963.1;4
LUZ;202407301750;963.1;4
LUZ;202407301800;963.1;4
LUZ;202407301810;963.1;4
LUZ;202407301820;963.2;4
LUZ;202407301830;963.2;4
LUZ;202407301840;963.2;4
LUZ;202407301850;963.3;4
LUZ;202407301900;963.3;4
LUZ;202407301910;963.4;4
LUZ;202407301920;963.5;4
LUZ;202407301930;963.7;4
LUZ;202407301940;963.7;4
LUZ;202407301950;963.9;4
LUZ;202407302000;963.9;4
LUZ;202407302010;964.0;4
LUZ;202407302020;964.0;4
LUZ;202407302030;964.0;4
LUZ;202407302040;964.0;4
LUZ;202407302050;964.0;4
LUZ;202407302100;964.0;4
LUZ;202407302110;964.0;4
LUZ;202407302120;964.1;4
LUZ;202407302130;964.1;4
LUZ;202407302140;964.0;4
LUZ;202407302150;964.0;4
LUZ;202407302200;964.0;4
LUZ;202407302210;964.0;4
LUZ;202407302220;963.9;4
LUZ;202407302230;963.9;4
LUZ;202407302240;963.9;4
LUZ;202407302250;963.9;4
LUZ;202407302300;963.8;4
LUZ;202407302310;963.7;4
LUZ;202407302320;963.7;4
LUZ;202407302330;963.6;4
LUZ;202407302340;963.5;4
LUZ;202407302350;963.5;4
LUZ;202407310000;963.5;4
LUZ;202407310010;963.4;4
LUZ;202407310020;963.4;4
LUZ;202407310030;963.4;4
LUZ;202407310040;963.3;4
LUZ;202407310050;963.2;4
LUZ;202407310100;963.1;4
LUZ;202407310110;963.0;4
LUZ;202407310120;962.9;4
LUZ;202407310130;962.9;4
LUZ;202407310140;962.9;4
LUZ;202407310150;962.9;4
LUZ;202407310200;962.9;4
LUZ;202407310210;963.0;4
LUZ;202407310220;962.9;4
LUZ;202407310230;962.9;4
LUZ;202407310240;962.9;4
LUZ;202407310250;962.9;4
LUZ;202407310300;963.0;4
LUZ;202407310310;963.0;4
LUZ;202407310320;963.1;4
LUZ;202407310330;963.0;4
LUZ;202407310340;963.0;4
LUZ;202407310350;963.0;4
LUZ;202407310400;963.0;4
LUZ;202407310410;963.0;4
LUZ;202407310420;963.0;4
LUZ;202407310430;962.9;4
LUZ;202407310440;963.0;4
LUZ;202407310450;962.9;4
LUZ;202407310500;963.0;4
LUZ;202407310510;962.9;4
LUZ;202407310520;962.8;4
LUZ;202407310530;962.9;4
LUZ;202407310540;962.8;4
LUZ;202407310550;962.9;4
LUZ;202407310600;963.0;4
LUZ;202407310610;963.0;4
LUZ;202407310620;963.0;4
LUZ;202407310630;963.0;4
LUZ;202407310640;963.0;4
LUZ;202407310650;963.0;4
LUZ;202407310700;963.1;4
LUZ;202407310710;963.1;4
LUZ;202407310720;963.0;4
LUZ;202407310730;962.9;4
LUZ;202407310740;962.8;4
LUZ;202407310750;962.7;4
LUZ;202407310800;962.8;4
LUZ;202407310810;962.8;4
LUZ;202407310820;962.8;4
LUZ;202407310830;962.7;4
LUZ;202407310840;962.7;4
LUZ;202407310850;962.7;4
LUZ;202407310900;962.7;4
LUZ;202407310910;962.6;4
LUZ;202407310920;962.7;4
LUZ;202407310930;962.7;4
LUZ;202407310940;962.7;4
LUZ;202407310950;962.7;4
LUZ;202407311000;962.7;4
