 

stn;time;fu3010z0;qfu3010z0
LUZ;202404231430;2.2;0
LUZ;202404231440;3.6;0
LUZ;202404231450;2.5;0
LUZ;202404231500;4.0;0
LUZ;202404231510;4.0;0
LUZ;202404231520;4.3;0
LUZ;202404231530;4.0;0
LUZ;202404231540;4.7;0
LUZ;202404231550;6.8;0
LUZ;202404231600;5.4;0
LUZ;202404231610;2.9;0
LUZ;202404231620;5.4;0
LUZ;202404231630;4.7;0
LUZ;202404231640;4.3;0
LUZ;202404231650;4.3;0
LUZ;202404231700;3.6;0
LUZ;202404231710;5.4;0
LUZ;202404231720;4.3;0
LUZ;202404231730;6.8;0
LUZ;202404231740;5.4;0
LUZ;202404231750;4.7;0
LUZ;202404231800;5.4;0
LUZ;202404231810;6.8;0
LUZ;202404231820;5.8;0
LUZ;202404231830;5.0;0
LUZ;202404231840;4.3;0
LUZ;202404231850;4.0;0
LUZ;202404231900;2.5;0
LUZ;202404231910;2.5;0
LUZ;202404231920;1.8;0
LUZ;202404231930;3.2;0
LUZ;202404231940;2.5;0
LUZ;202404231950;2.9;0
LUZ;202404232000;4.3;0
LUZ;202404232010;5.4;0
LUZ;202404232020;5.8;0
LUZ;202404232030;4.0;0
LUZ;202404232040;1.4;0
LUZ;202404232050;1.4;0
LUZ;202404232100;1.4;0
LUZ;202404232110;4.7;0
LUZ;202404232120;4.0;0
LUZ;202404232130;4.0;0
LUZ;202404232140;3.6;0
LUZ;202404232150;2.5;0
LUZ;202404232200;2.2;0
LUZ;202404232210;0.7;0
LUZ;202404232220;1.1;0
LUZ;202404232230;0.7;0
LUZ;202404232240;1.1;0
LUZ;202404232250;1.4;0
LUZ;202404232300;1.8;0
LUZ;202404232310;2.2;0
LUZ;202404232320;1.1;0
LUZ;202404232330;0.7;0
LUZ;202404232340;0.7;0
LUZ;202404232350;0.7;0
LUZ;202404240000;1.4;0
LUZ;202404240010;2.5;0
LUZ;202404240020;2.2;0
LUZ;202404240030;1.4;0
LUZ;202404240040;0.7;0
LUZ;202404240050;0.7;0
LUZ;202404240100;0.4;0
LUZ;202404240110;2.5;0
LUZ;202404240120;2.9;0
LUZ;202404240130;2.9;0
LUZ;202404240140;3.6;0
LUZ;202404240150;2.2;0
LUZ;202404240200;1.1;0
LUZ;202404240210;4.3;0
LUZ;202404240220;3.2;0
LUZ;202404240230;1.8;0
LUZ;202404240240;1.4;0
LUZ;202404240250;3.2;0
LUZ;202404240300;2.2;0
LUZ;202404240310;1.8;0
LUZ;202404240320;2.5;0
LUZ;202404240330;2.2;0
LUZ;202404240340;1.4;0
LUZ;202404240350;1.8;0
LUZ;202404240400;0.7;0
LUZ;202404240410;1.8;0
LUZ;202404240420;1.1;0
LUZ;202404240430;2.2;0
LUZ;202404240440;1.1;0
LUZ;202404240450;0.4;0
LUZ;202404240500;1.4;0
LUZ;202404240510;1.8;0
LUZ;202404240520;1.4;0
LUZ;202404240530;1.8;0
LUZ;202404240540;2.2;0
LUZ;202404240550;2.2;0
LUZ;202404240600;4.0;0
LUZ;202404240610;4.0;0
LUZ;202404240620;2.9;0
LUZ;202404240630;1.1;0
LUZ;202404240640;1.4;0
LUZ;202404240650;1.1;0
LUZ;202404240700;1.4;0
LUZ;202404240710;0.4;0
LUZ;202404240720;1.1;0
LUZ;202404240730;0.7;0
LUZ;202404240740;1.1;0
LUZ;202404240750;1.4;0
LUZ;202404240800;2.5;0
LUZ;202404240810;3.6;0
LUZ;202404240820;2.9;0
LUZ;202404240830;8.3;0
LUZ;202404240840;3.2;0
LUZ;202404240850;4.0;0
LUZ;202404240900;11.9;0
LUZ;202404240910;11.5;0
LUZ;202404240920;16.2;0
LUZ;202404240930;18.4;0
LUZ;202404240940;13.3;0
LUZ;202404240950;11.2;0
LUZ;202404241000;13.7;0
LUZ;202404241010;13.3;0
LUZ;202404241020;14.4;0
LUZ;202404241030;13.0;0
LUZ;202404241040;15.5;0
LUZ;202404241050;16.2;0
LUZ;202404241100;11.9;0
LUZ;202404241110;7.6;0
LUZ;202404241120;14.0;0
LUZ;202404241130;8.6;0
LUZ;202404241140;5.8;0
LUZ;202404241150;5.0;0
LUZ;202404241200;6.1;0
LUZ;202404241210;19.1;0
LUZ;202404241220;18.0;0
LUZ;202404241230;9.0;0
LUZ;202404241240;15.5;0
LUZ;202404241250;14.4;0
LUZ;202404241300;13.7;0
LUZ;202404241310;16.2;0
LUZ;202404241320;20.9;0
LUZ;202404241330;24.5;0
LUZ;202404241340;23.8;0
LUZ;202404241350;18.0;0
LUZ;202404241400;26.6;0
LUZ;202404241410;18.7;0
LUZ;202404241420;19.8;0
LUZ;202404241430;24.5;0
LUZ;202404241440;22.0;0
LUZ;202404241450;18.4;0
LUZ;202404241500;19.8;0
LUZ;202404241510;25.6;0
LUZ;202404241520;24.1;0
LUZ;202404241530;12.6;0
LUZ;202404241540;12.2;0
LUZ;202404241550;12.2;0
LUZ;202404241600;17.6;0
LUZ;202404241610;19.4;0
LUZ;202404241620;13.7;0
LUZ;202404241630;6.5;0
LUZ;202404241640;8.3;0
LUZ;202404241650;5.0;0
LUZ;202404241700;8.3;0
LUZ;202404241710;6.5;0
LUZ;202404241720;7.9;0
LUZ;202404241730;9.7;0
LUZ;202404241740;7.6;0
LUZ;202404241750;8.3;0
LUZ;202404241800;6.8;0
LUZ;202404241810;4.7;0
LUZ;202404241820;4.0;0
LUZ;202404241830;4.3;0
LUZ;202404241840;3.2;0
LUZ;202404241850;1.4;0
LUZ;202404241900;3.6;0
LUZ;202404241910;4.0;0
LUZ;202404241920;3.6;0
LUZ;202404241930;1.8;0
LUZ;202404241940;2.2;0
LUZ;202404241950;4.3;0
LUZ;202404242000;4.0;0
LUZ;202404242010;2.2;0
LUZ;202404242020;2.5;0
LUZ;202404242030;18.0;0
LUZ;202404242040;18.4;0
LUZ;202404242050;19.8;0
LUZ;202404242100;10.8;0
LUZ;202404242110;9.4;0
LUZ;202404242120;6.1;0
LUZ;202404242130;3.2;0
LUZ;202404242140;2.5;0
LUZ;202404242150;3.6;0
LUZ;202404242200;5.0;0
LUZ;202404242210;5.4;0
LUZ;202404242220;5.0;0
LUZ;202404242230;2.2;0
LUZ;202404242240;1.8;0
LUZ;202404242250;1.4;0
LUZ;202404242300;1.8;0
LUZ;202404242310;1.8;0
LUZ;202404242320;0.7;0
LUZ;202404242330;2.5;0
LUZ;202404242340;2.9;0
LUZ;202404242350;2.2;0
LUZ;202404250000;2.2;0
LUZ;202404250010;2.2;0
LUZ;202404250020;5.0;0
LUZ;202404250030;4.7;0
LUZ;202404250040;1.1;0
LUZ;202404250050;1.8;0
LUZ;202404250100;1.8;0
LUZ;202404250110;4.0;0
LUZ;202404250120;1.8;0
LUZ;202404250130;1.8;0
LUZ;202404250140;6.5;0
LUZ;202404250150;2.5;0
LUZ;202404250200;2.5;0
LUZ;202404250210;5.0;0
LUZ;202404250220;2.9;0
LUZ;202404250230;2.2;0
LUZ;202404250240;2.9;0
LUZ;202404250250;2.9;0
LUZ;202404250300;2.9;0
LUZ;202404250310;2.9;0
LUZ;202404250320;1.4;0
LUZ;202404250330;2.2;0
LUZ;202404250340;1.4;0
LUZ;202404250350;1.4;0
LUZ;202404250400;2.5;0
LUZ;202404250410;1.1;0
LUZ;202404250420;2.2;0
LUZ;202404250430;2.2;0
LUZ;202404250440;0.7;0
LUZ;202404250450;1.4;0
LUZ;202404250500;2.5;0
LUZ;202404250510;2.5;0
LUZ;202404250520;2.9;0
LUZ;202404250530;3.6;0
LUZ;202404250540;3.2;0
LUZ;202404250550;1.8;0
LUZ;202404250600;2.2;0
LUZ;202404250610;1.4;0
LUZ;202404250620;3.2;0
LUZ;202404250630;2.2;0
LUZ;202404250640;1.4;0
LUZ;202404250650;1.4;0
LUZ;202404250700;2.2;0
LUZ;202404250710;5.0;0
LUZ;202404250720;5.8;0
LUZ;202404250730;7.9;0
LUZ;202404250740;5.8;0
LUZ;202404250750;4.3;0
LUZ;202404250800;9.0;0
LUZ;202404250810;13.0;0
LUZ;202404250820;19.1;0
LUZ;202404250830;15.5;0
LUZ;202404250840;15.8;0
LUZ;202404250850;17.6;0
LUZ;202404250900;8.3;0
LUZ;202404250910;8.6;0
LUZ;202404250920;10.8;0
LUZ;202404250930;9.4;0
LUZ;202404250940;9.4;0
LUZ;202404250950;11.5;0
LUZ;202404251000;10.1;0
LUZ;202404251010;6.5;0
LUZ;202404251020;6.5;0
LUZ;202404251030;11.5;0
LUZ;202404251040;9.4;0
LUZ;202404251050;9.7;0
LUZ;202404251100;4.3;0
LUZ;202404251110;8.6;0
LUZ;202404251120;12.6;0
LUZ;202404251130;6.8;0
LUZ;202404251140;6.1;0
LUZ;202404251150;12.2;0
LUZ;202404251200;12.2;0
LUZ;202404251210;11.9;0
LUZ;202404251220;7.6;0
LUZ;202404251230;9.0;0
LUZ;202404251240;5.4;0
LUZ;202404251250;9.7;0
LUZ;202404251300;12.2;0
LUZ;202404251310;7.2;0
LUZ;202404251320;11.5;0
LUZ;202404251330;10.1;0
LUZ;202404251340;4.7;0
LUZ;202404251350;4.0;0
LUZ;202404251400;3.2;0
LUZ;202404251410;4.7;0
LUZ;202404251420;5.8;0
LUZ;202404251430;6.5;0
LUZ;202404251440;6.1;0
LUZ;202404251450;5.4;0
LUZ;202404251500;8.3;0
LUZ;202404251510;7.2;0
LUZ;202404251520;11.9;0
LUZ;202404251530;10.1;0
LUZ;202404251540;8.6;0
LUZ;202404251550;6.5;0
LUZ;202404251600;10.1;0
LUZ;202404251610;7.2;0
LUZ;202404251620;8.3;0
LUZ;202404251630;4.0;0
LUZ;202404251640;9.7;0
LUZ;202404251650;11.9;0
LUZ;202404251700;9.0;0
LUZ;202404251710;9.7;0
LUZ;202404251720;9.7;0
LUZ;202404251730;10.1;0
LUZ;202404251740;7.2;0
LUZ;202404251750;6.5;0
LUZ;202404251800;3.6;0
LUZ;202404251810;3.6;0
LUZ;202404251820;3.6;0
LUZ;202404251830;4.7;0
LUZ;202404251840;4.7;0
LUZ;202404251850;5.8;0
LUZ;202404251900;7.2;0
LUZ;202404251910;6.5;0
LUZ;202404251920;7.9;0
LUZ;202404251930;7.2;0
LUZ;202404251940;8.6;0
LUZ;202404251950;5.0;0
LUZ;202404252000;7.2;0
LUZ;202404252010;6.8;0
LUZ;202404252020;6.5;0
LUZ;202404252030;3.6;0
LUZ;202404252040;4.0;0
LUZ;202404252050;5.0;0
LUZ;202404252100;3.6;0
LUZ;202404252110;4.3;0
LUZ;202404252120;3.2;0
LUZ;202404252130;3.6;0
LUZ;202404252140;5.8;0
LUZ;202404252150;5.4;0
LUZ;202404252200;7.6;0
LUZ;202404252210;5.0;0
LUZ;202404252220;5.0;0
LUZ;202404252230;6.5;0
LUZ;202404252240;6.5;0
LUZ;202404252250;4.7;0
LUZ;202404252300;4.7;0
LUZ;202404252310;3.6;0
LUZ;202404252320;5.8;0
LUZ;202404252330;5.4;0
LUZ;202404252340;4.7;0
LUZ;202404252350;7.6;0
LUZ;202404260000;6.8;0
LUZ;202404260010;4.3;0
LUZ;202404260020;4.7;0
LUZ;202404260030;4.3;0
LUZ;202404260040;2.9;0
LUZ;202404260050;4.7;0
LUZ;202404260100;2.9;0
LUZ;202404260110;2.5;0
LUZ;202404260120;2.9;0
LUZ;202404260130;4.0;0
LUZ;202404260140;4.3;0
LUZ;202404260150;2.2;0
LUZ;202404260200;1.4;0
LUZ;202404260210;3.2;0
LUZ;202404260220;5.0;0
LUZ;202404260230;5.0;0
LUZ;202404260240;5.4;0
LUZ;202404260250;3.2;0
LUZ;202404260300;2.2;0
LUZ;202404260310;2.2;0
LUZ;202404260320;1.4;0
LUZ;202404260330;2.2;0
LUZ;202404260340;1.1;0
LUZ;202404260350;0.7;0
LUZ;202404260400;1.4;0
LUZ;202404260410;0.7;0
LUZ;202404260420;1.1;0
LUZ;202404260430;1.4;0
LUZ;202404260440;2.2;0
LUZ;202404260450;2.2;0
LUZ;202404260500;2.5;0
LUZ;202404260510;3.2;0
LUZ;202404260520;3.2;0
LUZ;202404260530;3.2;0
LUZ;202404260540;4.3;0
LUZ;202404260550;4.3;0
LUZ;202404260600;5.4;0
LUZ;202404260610;5.4;0
LUZ;202404260620;7.6;0
LUZ;202404260630;9.0;0
LUZ;202404260640;10.1;0
LUZ;202404260650;7.9;0
LUZ;202404260700;7.2;0
LUZ;202404260710;2.2;0
LUZ;202404260720;2.5;0
LUZ;202404260730;5.0;0
LUZ;202404260740;2.5;0
LUZ;202404260750;2.9;0
LUZ;202404260800;5.0;0
LUZ;202404260810;11.2;0
LUZ;202404260820;9.7;0
LUZ;202404260830;11.9;0
LUZ;202404260840;9.0;0
LUZ;202404260850;6.1;0
LUZ;202404260900;4.7;0
LUZ;202404260910;8.6;0
LUZ;202404260920;7.2;0
LUZ;202404260930;5.4;0
LUZ;202404260940;5.0;0
LUZ;202404260950;9.7;0
LUZ;202404261000;8.3;0
LUZ;202404261010;6.8;0
LUZ;202404261020;9.7;0
LUZ;202404261030;5.4;0
LUZ;202404261040;9.4;0
LUZ;202404261050;12.2;0
LUZ;202404261100;6.5;0
LUZ;202404261110;5.8;0
LUZ;202404261120;6.8;0
LUZ;202404261130;6.8;0
LUZ;202404261140;4.7;0
LUZ;202404261150;6.5;0
LUZ;202404261200;4.7;0
LUZ;202404261210;4.0;0
LUZ;202404261220;9.4;0
LUZ;202404261230;9.0;0
LUZ;202404261240;7.9;0
LUZ;202404261250;8.3;0
LUZ;202404261300;9.4;0
LUZ;202404261310;10.4;0
LUZ;202404261320;9.0;0
LUZ;202404261330;9.4;0
LUZ;202404261340;7.9;0
LUZ;202404261350;6.8;0
LUZ;202404261400;9.7;0
LUZ;202404261410;7.6;0
LUZ;202404261420;5.4;0
LUZ;202404261430;10.4;0
LUZ;202404261440;8.6;0
LUZ;202404261450;10.8;0
LUZ;202404261500;7.9;0
LUZ;202404261510;11.2;0
LUZ;202404261520;12.6;0
LUZ;202404261530;11.2;0
LUZ;202404261540;8.6;0
LUZ;202404261550;7.6;0
LUZ;202404261600;4.0;0
LUZ;202404261610;6.1;0
LUZ;202404261620;5.8;0
LUZ;202404261630;5.4;0
LUZ;202404261640;5.8;0
LUZ;202404261650;6.5;0
LUZ;202404261700;5.8;0
LUZ;202404261710;7.2;0
LUZ;202404261720;5.0;0
LUZ;202404261730;4.7;0
LUZ;202404261740;5.0;0
LUZ;202404261750;5.4;0
LUZ;202404261800;6.5;0
LUZ;202404261810;5.0;0
LUZ;202404261820;4.7;0
LUZ;202404261830;3.6;0
LUZ;202404261840;6.1;0
LUZ;202404261850;6.1;0
LUZ;202404261900;3.2;0
LUZ;202404261910;2.5;0
LUZ;202404261920;5.0;0
LUZ;202404261930;5.4;0
LUZ;202404261940;3.2;0
LUZ;202404261950;5.4;0
LUZ;202404262000;4.7;0
LUZ;202404262010;2.5;0
LUZ;202404262020;4.3;0
LUZ;202404262030;4.3;0
LUZ;202404262040;5.8;0
LUZ;202404262050;6.8;0
LUZ;202404262100;4.7;0
LUZ;202404262110;4.0;0
LUZ;202404262120;4.0;0
LUZ;202404262130;4.7;0
LUZ;202404262140;4.3;0
LUZ;202404262150;4.0;0
LUZ;202404262200;4.7;0
LUZ;202404262210;5.4;0
LUZ;202404262220;7.2;0
LUZ;202404262230;8.6;0
LUZ;202404262240;5.0;0
LUZ;202404262250;8.3;0
LUZ;202404262300;3.6;0
LUZ;202404262310;5.8;0
LUZ;202404262320;3.6;0
LUZ;202404262330;2.2;0
LUZ;202404262340;4.0;0
LUZ;202404262350;4.3;0
LUZ;202404270000;2.9;0
LUZ;202404270010;1.4;0
LUZ;202404270020;1.1;0
LUZ;202404270030;1.8;0
LUZ;202404270040;2.2;0
LUZ;202404270050;2.9;0
LUZ;202404270100;2.5;0
LUZ;202404270110;1.8;0
LUZ;202404270120;2.5;0
LUZ;202404270130;2.2;0
LUZ;202404270140;2.5;0
LUZ;202404270150;1.4;0
LUZ;202404270200;1.1;0
LUZ;202404270210;1.8;0
LUZ;202404270220;1.8;0
LUZ;202404270230;2.5;0
LUZ;202404270240;1.8;0
LUZ;202404270250;1.4;0
LUZ;202404270300;2.2;0
LUZ;202404270310;3.6;0
LUZ;202404270320;2.5;0
LUZ;202404270330;0.7;0
LUZ;202404270340;2.9;0
LUZ;202404270350;2.5;0
LUZ;202404270400;0.7;0
LUZ;202404270410;1.1;0
LUZ;202404270420;1.1;0
LUZ;202404270430;1.4;0
LUZ;202404270440;2.2;0
LUZ;202404270450;1.4;0
LUZ;202404270500;1.8;0
LUZ;202404270510;1.4;0
LUZ;202404270520;1.1;0
LUZ;202404270530;2.2;0
LUZ;202404270540;2.2;0
LUZ;202404270550;1.8;0
LUZ;202404270600;2.5;0
LUZ;202404270610;1.4;0
LUZ;202404270620;1.8;0
LUZ;202404270630;1.4;0
LUZ;202404270640;3.2;0
LUZ;202404270650;2.2;0
LUZ;202404270700;2.2;0
LUZ;202404270710;1.8;0
LUZ;202404270720;2.2;0
LUZ;202404270730;2.5;0
LUZ;202404270740;3.6;0
LUZ;202404270750;5.4;0
LUZ;202404270800;6.5;0
LUZ;202404270810;6.8;0
LUZ;202404270820;5.8;0
LUZ;202404270830;5.0;0
LUZ;202404270840;5.8;0
LUZ;202404270850;6.1;0
LUZ;202404270900;4.7;0
LUZ;202404270910;4.3;0
LUZ;202404270920;6.1;0
LUZ;202404270930;5.4;0
LUZ;202404270940;7.9;0
LUZ;202404270950;5.0;0
LUZ;202404271000;4.3;0
LUZ;202404271010;5.8;0
LUZ;202404271020;16.2;0
LUZ;202404271030;13.7;0
LUZ;202404271040;20.5;0
LUZ;202404271050;25.9;0
LUZ;202404271100;21.6;0
LUZ;202404271110;24.8;0
LUZ;202404271120;25.2;0
LUZ;202404271130;27.0;0
LUZ;202404271140;29.2;0
LUZ;202404271150;24.5;0
LUZ;202404271200;28.8;0
LUZ;202404271210;31.7;0
LUZ;202404271220;31.3;0
LUZ;202404271230;31.3;0
LUZ;202404271240;33.1;0
LUZ;202404271250;31.3;0
LUZ;202404271300;26.3;0
LUZ;202404271310;24.1;0
LUZ;202404271320;29.2;0
LUZ;202404271330;25.9;0
LUZ;202404271340;29.9;0
LUZ;202404271350;32.8;0
LUZ;202404271400;32.8;0
LUZ;202404271410;27.4;0
LUZ;202404271420;28.8;0
LUZ;202404271430;28.1;0
LUZ;202404271440;24.8;0
LUZ;202404271450;24.5;0
LUZ;202404271500;23.0;0
LUZ;202404271510;27.0;0
LUZ;202404271520;24.1;0
LUZ;202404271530;24.1;0
LUZ;202404271540;29.5;0
LUZ;202404271550;25.2;0
LUZ;202404271600;23.8;0
LUZ;202404271610;25.6;0
LUZ;202404271620;27.4;0
LUZ;202404271630;29.2;0
LUZ;202404271640;32.0;0
LUZ;202404271650;24.5;0
LUZ;202404271700;26.3;0
LUZ;202404271710;25.2;0
LUZ;202404271720;25.6;0
LUZ;202404271730;24.8;0
LUZ;202404271740;23.4;0
LUZ;202404271750;20.9;0
LUZ;202404271800;11.2;0
LUZ;202404271810;9.7;0
LUZ;202404271820;3.6;0
LUZ;202404271830;5.4;0
LUZ;202404271840;8.6;0
LUZ;202404271850;6.5;0
LUZ;202404271900;4.0;0
LUZ;202404271910;2.9;0
LUZ;202404271920;2.2;0
LUZ;202404271930;5.4;0
LUZ;202404271940;5.0;0
LUZ;202404271950;4.3;0
LUZ;202404272000;4.3;0
LUZ;202404272010;3.2;0
LUZ;202404272020;4.3;0
LUZ;202404272030;3.6;0
LUZ;202404272040;7.6;0
LUZ;202404272050;4.7;0
LUZ;202404272100;4.0;0
LUZ;202404272110;5.8;0
LUZ;202404272120;5.4;0
LUZ;202404272130;8.3;0
LUZ;202404272140;7.6;0
LUZ;202404272150;4.0;0
LUZ;202404272200;6.1;0
LUZ;202404272210;4.7;0
LUZ;202404272220;3.2;0
LUZ;202404272230;6.1;0
LUZ;202404272240;3.6;0
LUZ;202404272250;3.6;0
LUZ;202404272300;5.0;0
LUZ;202404272310;8.3;0
LUZ;202404272320;4.0;0
LUZ;202404272330;2.9;0
LUZ;202404272340;2.5;0
LUZ;202404272350;2.9;0
LUZ;202404280000;8.6;0
LUZ;202404280010;11.2;0
LUZ;202404280020;9.0;0
LUZ;202404280030;7.9;0
LUZ;202404280040;5.4;0
LUZ;202404280050;6.8;0
LUZ;202404280100;4.3;0
LUZ;202404280110;3.6;0
LUZ;202404280120;2.9;0
LUZ;202404280130;3.2;0
LUZ;202404280140;5.4;0
LUZ;202404280150;9.4;0
LUZ;202404280200;5.8;0
LUZ;202404280210;4.7;0
LUZ;202404280220;6.5;0
LUZ;202404280230;2.9;0
LUZ;202404280240;4.0;0
LUZ;202404280250;2.9;0
LUZ;202404280300;6.8;0
LUZ;202404280310;6.5;0
LUZ;202404280320;3.6;0
LUZ;202404280330;4.3;0
LUZ;202404280340;3.2;0
LUZ;202404280350;3.2;0
LUZ;202404280400;5.4;0
LUZ;202404280410;1.8;0
LUZ;202404280420;5.0;0
LUZ;202404280430;4.3;0
LUZ;202404280440;4.3;0
LUZ;202404280450;5.0;0
LUZ;202404280500;5.0;0
LUZ;202404280510;6.5;0
LUZ;202404280520;4.7;0
LUZ;202404280530;3.6;0
LUZ;202404280540;4.7;0
LUZ;202404280550;7.2;0
LUZ;202404280600;3.2;0
LUZ;202404280610;4.3;0
LUZ;202404280620;6.5;0
LUZ;202404280630;5.4;0
LUZ;202404280640;9.4;0
LUZ;202404280650;13.7;0
LUZ;202404280700;10.8;0
LUZ;202404280710;4.7;0
LUZ;202404280720;5.4;0
LUZ;202404280730;12.2;0
LUZ;202404280740;10.1;0
LUZ;202404280750;7.9;0
LUZ;202404280800;6.8;0
LUZ;202404280810;7.2;0
LUZ;202404280820;11.2;0
LUZ;202404280830;10.8;0
LUZ;202404280840;11.2;0
LUZ;202404280850;6.5;0
LUZ;202404280900;10.1;0
LUZ;202404280910;12.6;0
LUZ;202404280920;15.8;0
LUZ;202404280930;17.6;0
LUZ;202404280940;12.6;0
LUZ;202404280950;9.0;0
LUZ;202404281000;8.3;0
LUZ;202404281010;11.2;0
LUZ;202404281020;7.9;0
LUZ;202404281030;8.3;0
LUZ;202404281040;10.4;0
LUZ;202404281050;11.2;0
LUZ;202404281100;9.4;0
LUZ;202404281110;9.0;0
LUZ;202404281120;15.1;0
LUZ;202404281130;11.2;0
LUZ;202404281140;11.2;0
LUZ;202404281150;14.4;0
LUZ;202404281200;9.7;0
LUZ;202404281210;13.7;0
LUZ;202404281220;16.6;0
LUZ;202404281230;11.2;0
LUZ;202404281240;9.7;0
LUZ;202404281250;13.3;0
LUZ;202404281300;9.7;0
LUZ;202404281310;9.0;0
LUZ;202404281320;7.9;0
LUZ;202404281330;11.2;0
LUZ;202404281340;14.4;0
LUZ;202404281350;16.2;0
LUZ;202404281400;13.0;0
LUZ;202404281410;12.2;0
LUZ;202404281420;10.4;0
LUZ;202404281430;11.2;0
LUZ;202404281440;7.9;0
LUZ;202404281450;9.4;0
LUZ;202404281500;10.1;0
LUZ;202404281510;9.7;0
LUZ;202404281520;7.2;0
LUZ;202404281530;4.7;0
LUZ;202404281540;4.3;0
LUZ;202404281550;6.1;0
LUZ;202404281600;8.3;0
LUZ;202404281610;9.7;0
LUZ;202404281620;7.9;0
LUZ;202404281630;7.2;0
LUZ;202404281640;7.9;0
LUZ;202404281650;7.9;0
LUZ;202404281700;6.5;0
LUZ;202404281710;6.1;0
LUZ;202404281720;4.7;0
LUZ;202404281730;3.6;0
LUZ;202404281740;4.3;0
LUZ;202404281750;4.7;0
LUZ;202404281800;4.7;0
LUZ;202404281810;5.8;0
LUZ;202404281820;4.3;0
LUZ;202404281830;4.3;0
LUZ;202404281840;4.0;0
LUZ;202404281850;3.2;0
LUZ;202404281900;2.5;0
LUZ;202404281910;2.5;0
LUZ;202404281920;2.9;0
LUZ;202404281930;2.9;0
LUZ;202404281940;1.8;0
LUZ;202404281950;2.5;0
LUZ;202404282000;2.9;0
LUZ;202404282010;3.6;0
LUZ;202404282020;5.0;0
LUZ;202404282030;4.3;0
LUZ;202404282040;3.2;0
LUZ;202404282050;2.5;0
LUZ;202404282100;2.2;0
LUZ;202404282110;0.4;0
LUZ;202404282120;1.1;0
LUZ;202404282130;1.8;0
LUZ;202404282140;3.2;0
LUZ;202404282150;4.0;0
LUZ;202404282200;4.0;0
LUZ;202404282210;5.0;0
LUZ;202404282220;5.4;0
LUZ;202404282230;4.0;0
LUZ;202404282240;2.5;0
LUZ;202404282250;3.2;0
LUZ;202404282300;2.2;0
LUZ;202404282310;3.6;0
LUZ;202404282320;4.3;0
LUZ;202404282330;3.2;0
LUZ;202404282340;2.5;0
LUZ;202404282350;2.9;0
LUZ;202404290000;3.6;0
LUZ;202404290010;3.6;0
LUZ;202404290020;4.7;0
LUZ;202404290030;4.0;0
LUZ;202404290040;4.3;0
LUZ;202404290050;4.7;0
LUZ;202404290100;1.4;0
LUZ;202404290110;2.5;0
LUZ;202404290120;2.5;0
LUZ;202404290130;1.4;0
LUZ;202404290140;1.4;0
LUZ;202404290150;1.8;0
LUZ;202404290200;2.5;0
LUZ;202404290210;2.9;0
LUZ;202404290220;2.2;0
LUZ;202404290230;1.8;0
LUZ;202404290240;0.4;0
LUZ;202404290250;0.7;0
LUZ;202404290300;1.8;0
LUZ;202404290310;2.9;0
LUZ;202404290320;2.2;0
LUZ;202404290330;2.5;0
LUZ;202404290340;2.5;0
LUZ;202404290350;1.1;0
LUZ;202404290400;0.4;0
LUZ;202404290410;1.4;0
LUZ;202404290420;3.2;0
LUZ;202404290430;2.9;0
LUZ;202404290440;2.2;0
LUZ;202404290450;1.4;0
LUZ;202404290500;2.9;0
LUZ;202404290510;2.2;0
LUZ;202404290520;1.4;0
LUZ;202404290530;2.5;0
LUZ;202404290540;2.2;0
LUZ;202404290550;1.1;0
LUZ;202404290600;1.1;0
LUZ;202404290610;0.7;0
LUZ;202404290620;0.4;0
LUZ;202404290630;1.4;0
LUZ;202404290640;1.8;0
LUZ;202404290650;1.1;0
LUZ;202404290700;1.1;0
LUZ;202404290710;1.4;0
LUZ;202404290720;1.4;0
LUZ;202404290730;1.8;0
LUZ;202404290740;3.2;0
LUZ;202404290750;4.7;0
LUZ;202404290800;4.3;0
LUZ;202404290810;8.3;0
LUZ;202404290820;10.4;0
LUZ;202404290830;9.4;0
LUZ;202404290840;11.5;0
LUZ;202404290850;11.5;0
LUZ;202404290900;9.4;0
LUZ;202404290910;7.9;0
LUZ;202404290920;8.6;0
LUZ;202404290930;8.6;0
LUZ;202404290940;12.6;0
LUZ;202404290950;9.7;0
LUZ;202404291000;8.6;0
LUZ;202404291010;8.6;0
LUZ;202404291020;11.5;0
LUZ;202404291030;12.2;0
LUZ;202404291040;11.9;0
LUZ;202404291050;7.9;0
LUZ;202404291100;8.6;0
LUZ;202404291110;8.3;0
LUZ;202404291120;4.7;0
LUZ;202404291130;7.6;0
LUZ;202404291140;8.3;0
LUZ;202404291150;3.6;0
LUZ;202404291200;7.6;0
LUZ;202404291210;10.4;0
LUZ;202404291220;11.5;0
LUZ;202404291230;8.3;0
LUZ;202404291240;7.9;0
LUZ;202404291250;7.6;0
LUZ;202404291300;9.4;0
LUZ;202404291310;8.3;0
LUZ;202404291320;4.0;0
LUZ;202404291330;4.7;0
LUZ;202404291340;4.0;0
LUZ;202404291350;8.3;0
LUZ;202404291400;3.2;0
LUZ;202404291410;4.0;0
LUZ;202404291420;7.6;0
LUZ;202404291430;4.7;0
LUZ;202404291440;5.4;0
LUZ;202404291450;5.4;0
LUZ;202404291500;3.2;0
LUZ;202404291510;7.2;0
LUZ;202404291520;2.9;0
LUZ;202404291530;2.9;0
LUZ;202404291540;4.3;0
LUZ;202404291550;4.0;0
